"Date","StateAbbr","State","City","CityID","CountyFips","AllBeds","OneBed","TwoBeds","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2013-12-01,"OH","Ohio","Cleveland",28390,"39035",732,579,838,1800.900024,2.801,159.291,388699,5233,62,10372,4564.25,9440482520.5
2014-01-01,"OH","Ohio","Cleveland",28390,"39035",764,606,859,1831.97998,2.985,159.391,388655,5186,63,10335,4586,9431713473
2014-02-01,"OH","Ohio","Cleveland",28390,"39035",744,592,839,1741.890015,2.581,159.904,388554,5232,66,10321,4411.5,9168737521.5
2014-03-01,"OH","Ohio","Cleveland",28390,"39035",730,590,816,1845.72998,2.607,161.222,388453,5279,69,10307,4237,8905761570
2014-04-01,"OH","Ohio","Cleveland",28390,"39035",775,625,853,1885.52002,2.759,162.999,388352,5325,72,10293,4259,8916698270.66667
2014-05-01,"OH","Ohio","Cleveland",28390,"39035",830,677,936,1883.680054,2.606,164.71,388250,5372,75,10279,4281,8927634971.33333
2014-06-01,"OH","Ohio","Cleveland",28390,"39035",870,721,967,1924.969971,2.534,166.236,388149,5418,78,10265,4303,8938571672
2014-07-01,"OH","Ohio","Cleveland",28390,"39035",875,723,967,1973.319946,2.563,167.156,388048,5464,81,10252,4425.33333333333,9261218322.33333
2014-08-01,"OH","Ohio","Cleveland",28390,"39035",847,691,932,1925.150024,2.505,167.47,387947,5511,84,10238,4547.66666666667,9583864972.66667
2014-09-01,"OH","Ohio","Cleveland",28390,"39035",835,684,924,2002.280029,2.419,167.264,387846,5557,87,10224,4670,9906511623
2014-10-01,"OH","Ohio","Cleveland",28390,"39035",841,692,941,1946.160034,2.403,166.934,387744,5603,90,10210,4668.75,9846678617.75
2014-11-01,"OH","Ohio","Cleveland",28390,"39035",841,693,936,2017.810059,2.348,166.685,387643,5650,93,10196,4667.5,9786845612.5
2014-12-01,"OH","Ohio","Cleveland",28390,"39035",847,694,922,2053.439941,2.218,166.495,387542,5696,96,10182,4666.25,9727012607.25
2015-01-01,"OH","Ohio","Cleveland",28390,"39035",851,712,947,2058.199951,2.123,166.297,387441,5742,99,10168,4665,9667179602
2015-02-01,"OH","Ohio","Cleveland",28390,"39035",873,733,992,2020.849976,1.673,166.688,387340,5789,102,10154,4511,9438576922
2015-03-01,"OH","Ohio","Cleveland",28390,"39035",964,804,1101,2117.389893,2.084,168.142,387239,5835,105,10140,4357,9209974242
2015-04-01,"OH","Ohio","Cleveland",28390,"39035",961,782,1111,2059.689941,1.868,170.012,387138,5882,108,10126,4361,9195593605.66667
2015-05-01,"OH","Ohio","Cleveland",28390,"39035",1002,828,1158,2108.290039,2.117,171.887,387036,5928,111,10112,4365,9181212969.33333
2015-06-01,"OH","Ohio","Cleveland",28390,"39035",964,792,1093,2111.72998,2.192,173.488,386935,5974,114,10098,4369,9166832333
2015-07-01,"OH","Ohio","Cleveland",28390,"39035",956,801,1057,2077.419922,2.418,174.535,386834,6021,117,10084,4542.66666666667,9571933652.66667
2015-08-01,"OH","Ohio","Cleveland",28390,"39035",971,819,1079,2098.040039,2.15,174.983,386733,6067,120,10071,4716.33333333333,9977034972.33333
2015-09-01,"OH","Ohio","Cleveland",28390,"39035",962,831,1067,1913.849976,2.172,175.099,386632,6114,123,10057,4890,10382136292
2015-10-01,"OH","Ohio","Cleveland",28390,"39035",977,827,1097,1923.819946,2.042,175.112,386530,6160,126,10043,4823.5,10215482151.5
2015-11-01,"OH","Ohio","Cleveland",28390,"39035",975,840,1079,2104.050049,2.187,175.214,386429,6206,129,10029,4757,10048828011
2015-12-01,"OH","Ohio","Cleveland",28390,"39035",988,860,1091,2102.629883,2.155,175.191,386328,6253,132,10015,4690.5,9882173870.5
2016-01-01,"OH","Ohio","Cleveland",28390,"39035",1007,864,1124,2012.660034,2.245,175.105,386227,6299,135,10001,4624,9715519730
2016-02-01,"OH","Ohio","Cleveland",28390,"39035",988,841,1096,1939.380005,1.966,175.343,386154,6274,133,9976,4543,9613993694.5
2016-03-01,"OH","Ohio","Cleveland",28390,"39035",997,852,1106,1978.349976,1.834,176.659,386081,6249,130,9950,4462,9512467659
2016-04-01,"OH","Ohio","Cleveland",28390,"39035",977,812,1128,2072.780029,1.792,178.55,386008,6224,128,9925,4500,9543104436.33333
2016-05-01,"OH","Ohio","Cleveland",28390,"39035",983,830,1125,2081.429932,1.865,180.404,385935,6199,126,9899,4538,9573741213.66667
2016-06-01,"OH","Ohio","Cleveland",28390,"39035",999,824,1137,2099.330078,1.846,181.991,385862,6174,123,9874,4576,9604377991
2016-07-01,"OH","Ohio","Cleveland",28390,"39035",987,828,1116,2102.949951,1.456,183.11,385789,6149,121,9848,4662.33333333333,9841691466.33333
2016-08-01,"OH","Ohio","Cleveland",28390,"39035",964,824,1072,2170.840088,1.496,183.761,385716,6124,119,9823,4748.66666666667,10079004941.6667
2016-09-01,"OH","Ohio","Cleveland",28390,"39035",953,824,1046,2170.860107,1.57,184.059,385643,6099,116,9798,4835,10316318417
2016-10-01,"OH","Ohio","Cleveland",28390,"39035",956,832,1059,2161.199951,1.622,184.141,385570,6074,114,9772,4859.5,10305342273.25
2016-11-01,"OH","Ohio","Cleveland",28390,"39035",978,835,1101,2111.719971,1.82,184.363,385497,6049,112,9747,4884,10294366129.5
2016-12-01,"OH","Ohio","Cleveland",28390,"39035",953,810,1076,2191.080078,2.441,184.541,385424,6024,109,9721,4908.5,10283389985.75
2017-01-01,"OH","Ohio","Cleveland",28390,"39035",987,841,1118,2257.830078,2.45,184.795,385351,5999,107,9696,4933,10272413842
2011-01-01,"OH","Ohio","Cincinnati",29126,"39061",622,480,700,1271.869995,3.342,139.049,297160,3067,61,12512,4256,6082943538
2011-02-01,"OH","Ohio","Cincinnati",29126,"39061",637,496,729,1307.589966,3.443,137.746,297080,3052,60,12435,4233,6053811246.5
2011-03-01,"OH","Ohio","Cincinnati",29126,"39061",692,529,796,1306.329956,3.414,137.794,297001,3037,58,12358,4210,6024678955
2011-04-01,"OH","Ohio","Cincinnati",29126,"39061",722,540,805,1332.410034,3.451,139.156,296921,3022,57,12282,4280,6124100861
2011-05-01,"OH","Ohio","Cincinnati",29126,"39061",663,545,754,1361.219971,3.286,140.685,296841,3007,56,12205,4350,6223522767
2011-06-01,"OH","Ohio","Cincinnati",29126,"39061",700,542,803,1314.550049,2.966,141.936,296762,2992,55,12128,4420,6322944673
2011-07-01,"OH","Ohio","Cincinnati",29126,"39061",716,544,906,1339.670044,3.197,142.332,296682,2977,54,12051,4457.66666666667,6378658065.66667
2011-08-01,"OH","Ohio","Cincinnati",29126,"39061",704,537,822,1286.939941,2.74,141.775,296602,2962,52,11974,4495.33333333333,6434371458.33333
2011-09-01,"OH","Ohio","Cincinnati",29126,"39061",714,571,805,1204.420044,2.146,140.159,296523,2947,51,11897,4533,6490084851
2011-10-01,"OH","Ohio","Cincinnati",29126,"39061",716,575,791,1099.22998,1.785,138.402,296443,2932,50,11820,4575.75,6540472429.5
2011-11-01,"OH","Ohio","Cincinnati",29126,"39061",762,625,866,1218.280029,2.001,136.659,296363,2917,48,11744,4618.5,6590860008
2011-12-01,"OH","Ohio","Cincinnati",29126,"39061",880,685,1060,1244.579956,2.117,135.162,296284,2902,47,11667,4661.25,6641247586.5
2012-01-01,"OH","Ohio","Cincinnati",29126,"39061",878,712,1027,1277.060059,1.96,134.166,296204,2887,46,11590,4704,6691635165
2012-02-01,"OH","Ohio","Cincinnati",29126,"39061",686,547,729,1324.089966,1.846,133.999,296228,2882,48,11498,4497,6471349054.5
2012-03-01,"OH","Ohio","Cincinnati",29126,"39061",674,553,714,1374.089966,2.037,135.872,296252,2877,50,11406,4290,6251062944
2012-04-01,"OH","Ohio","Cincinnati",29126,"39061",799,628,896,1419.040039,2.193,138.483,296276,2872,52,11314,4328.33333333333,6331657582.33333
2012-05-01,"OH","Ohio","Cincinnati",29126,"39061",1128,900,1383,1405.819946,1.956,141.06,296300,2867,54,11223,4366.66666666667,6412252220.66667
2012-06-01,"OH","Ohio","Cincinnati",29126,"39061",1103,881,1361,1278.040039,1.467,143.177,296324,2862,56,11131,4405,6492846859
2012-07-01,"OH","Ohio","Cincinnati",29126,"39061",1001,789,1257,1365.51001,1.58,144.286,296348,2856,58,11039,4503.33333333333,6669581749
2012-08-01,"OH","Ohio","Cincinnati",29126,"39061",986,745,1231,1375.319946,1.539,144.708,296371,2851,60,10947,4601.66666666667,6846316639
2012-09-01,"OH","Ohio","Cincinnati",29126,"39061",929,715,1144,1404.939941,1.581,144.364,296395,2846,62,10855,4700,7023051529
2012-10-01,"OH","Ohio","Cincinnati",29126,"39061",909,783,1070,1444.48999,1.625,143.976,296419,2841,64,10764,4704.75,6993510568
2012-11-01,"OH","Ohio","Cincinnati",29126,"39061",786,670,897,1427.589966,1.715,143.972,296443,2836,66,10672,4709.5,6963969607
2012-12-01,"OH","Ohio","Cincinnati",29126,"39061",764,624,897,1409.459961,1.628,143.878,296467,2831,68,10580,4714.25,6934428646
2013-01-01,"OH","Ohio","Cincinnati",29126,"39061",835,669,1034,1462.420044,1.839,144.316,296491,2826,70,10488,4719,6904887685
2013-02-01,"OH","Ohio","Cincinnati",29126,"39061",1103,902,1361,1513.170044,2.01,145.161,296589,2815,69,10501,4556.5,6754105313
2013-03-01,"OH","Ohio","Cincinnati",29126,"39061",1213,1000,1484,1518.199951,1.853,147.961,296688,2804,68,10513,4394,6603322941
2013-04-01,"OH","Ohio","Cincinnati",29126,"39061",1133,920,1413,1562.170044,1.84,150.977,296786,2793,68,10526,4422.33333333333,6590794852.33333
2013-05-01,"OH","Ohio","Cincinnati",29126,"39061",1060,848,1324,1582.699951,1.639,153.874,296884,2782,67,10538,4450.66666666667,6578266763.66667
2013-06-01,"OH","Ohio","Cincinnati",29126,"39061",1190,945,1488,1640.420044,2.134,156.446,296983,2771,66,10551,4479,6565738675
2013-07-01,"OH","Ohio","Cincinnati",29126,"39061",1046,752,1341,1614.959961,2.49,158.309,297081,2760,65,10564,4552.33333333333,6726137981.66667
2013-08-01,"OH","Ohio","Cincinnati",29126,"39061",942,713,1177,1706.869995,2.723,159.418,297179,2750,64,10576,4625.66666666667,6886537288.33333
2013-09-01,"OH","Ohio","Cincinnati",29126,"39061",1079,839,1361,1639.77002,2.848,159.693,297278,2739,63,10589,4699,7046936595
2013-10-01,"OH","Ohio","Cincinnati",29126,"39061",1023,823,1251,1695,2.646,159.569,297376,2728,62,10601,4727.75,7061834624
2013-11-01,"OH","Ohio","Cincinnati",29126,"39061",1075,828,1358,1761.640015,2.62,159.37,297474,2717,62,10614,4756.5,7076732653
2013-12-01,"OH","Ohio","Cincinnati",29126,"39061",1197,829,1585,1800.900024,2.801,159.291,297573,2706,61,10626,4785.25,7091630682
2014-01-01,"OH","Ohio","Cincinnati",29126,"39061",1255,901,1680,1831.97998,2.985,159.391,297671,2695,60,10639,4814,7106528711
2014-02-01,"OH","Ohio","Cincinnati",29126,"39061",793,625,942,1741.890015,2.581,159.904,297738,2700,60,10658,4658,6952000110
2014-03-01,"OH","Ohio","Cincinnati",29126,"39061",1079,899,1336,1845.72998,2.607,161.222,297806,2706,61,10678,4502,6797471509
2014-04-01,"OH","Ohio","Cincinnati",29126,"39061",951,818,1106,1885.52002,2.759,162.999,297873,2712,62,10698,4560.66666666667,6914962573
2014-05-01,"OH","Ohio","Cincinnati",29126,"39061",835,702,909,1883.680054,2.606,164.71,297940,2717,62,10717,4619.33333333333,7032453637
2014-06-01,"OH","Ohio","Cincinnati",29126,"39061",798,682,825,1924.969971,2.534,166.236,298007,2722,62,10736,4678,7149944701
2014-07-01,"OH","Ohio","Cincinnati",29126,"39061",828,694,884,1973.319946,2.563,167.156,298074,2728,63,10756,4744,7245790707.66667
2014-08-01,"OH","Ohio","Cincinnati",29126,"39061",830,689,895,1925.150024,2.505,167.47,298142,2734,64,10776,4810,7341636714.33333
2014-09-01,"OH","Ohio","Cincinnati",29126,"39061",825,690,890,2002.280029,2.419,167.264,298209,2739,64,10795,4876,7437482721
2014-10-01,"OH","Ohio","Cincinnati",29126,"39061",826,703,889,1946.160034,2.403,166.934,298276,2744,64,10814,4856.75,7383836121.25
2014-11-01,"OH","Ohio","Cincinnati",29126,"39061",838,711,904,2017.810059,2.348,166.685,298344,2750,65,10834,4837.5,7330189521.5
2014-12-01,"OH","Ohio","Cincinnati",29126,"39061",862,718,928,2053.439941,2.218,166.495,298411,2756,66,10854,4818.25,7276542921.75
2015-01-01,"OH","Ohio","Cincinnati",29126,"39061",885,764,999,2058.199951,2.123,166.297,298478,2761,66,10873,4799,7222896322
2015-02-01,"OH","Ohio","Cincinnati",29126,"39061",876,754,973,2020.849976,1.673,166.688,298512,2758,65,10818,4659,7017554531.5
2015-03-01,"OH","Ohio","Cincinnati",29126,"39061",899,758,986,2117.389893,2.084,168.142,298545,2754,64,10764,4519,6812212741
2015-04-01,"OH","Ohio","Cincinnati",29126,"39061",896,762,958,2059.689941,1.868,170.012,298578,2751,64,10709,4548.66666666667,6911890393
2015-05-01,"OH","Ohio","Cincinnati",29126,"39061",895,756,955,2108.290039,2.117,171.887,298612,2747,63,10654,4578.33333333333,7011568045
2015-06-01,"OH","Ohio","Cincinnati",29126,"39061",885,744,947,2111.72998,2.192,173.488,298646,2744,62,10599,4608,7111245697
2015-07-01,"OH","Ohio","Cincinnati",29126,"39061",901,762,962,2077.419922,2.418,174.535,298679,2740,62,10544,4749.33333333333,7292005433
2015-08-01,"OH","Ohio","Cincinnati",29126,"39061",898,760,950,2098.040039,2.15,174.983,298712,2737,61,10490,4890.66666666667,7472765169
2015-09-01,"OH","Ohio","Cincinnati",29126,"39061",916,783,986,1913.849976,2.172,175.099,298746,2734,60,10435,5032,7653524905
2015-10-01,"OH","Ohio","Cincinnati",29126,"39061",949,820,1036,1923.819946,2.042,175.112,298780,2730,59,10380,4990,7603880335.25
2015-11-01,"OH","Ohio","Cincinnati",29126,"39061",960,844,1054,2104.050049,2.187,175.214,298813,2727,58,10326,4948,7554235765.5
2015-12-01,"OH","Ohio","Cincinnati",29126,"39061",980,831,1084,2102.629883,2.155,175.191,298846,2723,58,10271,4906,7504591195.75
2016-01-01,"OH","Ohio","Cincinnati",29126,"39061",988,812,1115,2012.660034,2.245,175.105,298880,2720,57,10216,4864,7454946626
2016-02-01,"OH","Ohio","Cincinnati",29126,"39061",989,816,1131,1939.380005,1.966,175.343,298900,2729,58,10212,4735.5,7288914616.5
2016-03-01,"OH","Ohio","Cincinnati",29126,"39061",976,847,1090,1978.349976,1.834,176.659,298919,2739,59,10209,4607,7122882607
2016-04-01,"OH","Ohio","Cincinnati",29126,"39061",988,843,1125,2072.780029,1.792,178.55,298939,2748,60,10205,4690,7246219247.33333
2016-05-01,"OH","Ohio","Cincinnati",29126,"39061",1020,867,1173,2081.429932,1.865,180.404,298959,2758,61,10201,4773,7369555887.66667
2016-06-01,"OH","Ohio","Cincinnati",29126,"39061",1056,909,1203,2099.330078,1.846,181.991,298978,2767,62,10198,4856,7492892528
2016-07-01,"OH","Ohio","Cincinnati",29126,"39061",1050,908,1202,2102.949951,1.456,183.11,298998,2776,64,10194,4865,7503624232.66667
2016-08-01,"OH","Ohio","Cincinnati",29126,"39061",1016,899,1151,2170.840088,1.496,183.761,299018,2786,65,10190,4874,7514355937.33333
2016-09-01,"OH","Ohio","Cincinnati",29126,"39061",1012,895,1141,2170.860107,1.57,184.059,299037,2795,66,10187,4883,7525087642
2016-10-01,"OH","Ohio","Cincinnati",29126,"39061",1009,885,1142,2161.199951,1.622,184.141,299057,2805,67,10183,4951,7630436820.5
2016-11-01,"OH","Ohio","Cincinnati",29126,"39061",994,869,1118,2111.719971,1.82,184.363,299077,2814,68,10179,5019,7735785999
2016-12-01,"OH","Ohio","Cincinnati",29126,"39061",1002,869,1116,2191.080078,2.441,184.541,299096,2824,69,10176,5087,7841135177.5
2017-01-01,"OH","Ohio","Cincinnati",29126,"39061",1008,880,1109,2257.830078,2.45,184.795,299116,2833,70,10172,5155,7946484356
2011-01-01,"IL","Illinois","Chicago",20779,"17031",1510,1451,1801,1271.869995,3.342,139.049,2703713,0,431,72373,4974,34811389989
2011-02-01,"IL","Illinois","Chicago",20779,"17031",1560,1517,1822,1307.589966,3.443,137.746,2704102,0,437,72402,4784,33899808933
2011-03-01,"IL","Illinois","Chicago",20779,"17031",1535,1506,1756,1306.329956,3.414,137.794,2704491,0,442,72430,4594,32988227877
2011-04-01,"IL","Illinois","Chicago",20779,"17031",1502,1469,1701,1332.410034,3.451,139.156,2704880,0,448,72459,4575.33333333333,32769151056.6667
